2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.015245126443202377,0.012319245137205871,0.013657824625452104,0.01428527581472977,0.009447977673365318,0.009614702277662712,0.010341587387963699,0.009307303067453119,0.010302545857148963,0.010515202837511355,0.011395530105316068,0.011039343182857911,0.011099565837658169,0.010361917804529679,0.011234963429495147,0.010008345160482723,0.011777230308255145,0.010187196601075,0.011652273833481832,0.010990748781013249,0.010607306673830972,0.010724381810881664,0.009689870104495507,0.011321562961439286,0.0109168560982734,0.011804184456554257,0.009947290914266634,0.010538654893342823,0.012122317464450008,0.012418173370105883,0.011033698459770806,0.010233521690269854,0.010948130596422209,0.00981468366265585,0.011286178696109463,0.01190154573787319,0.008947125816593996,0.010876466430970129,0.012056959074243851,0.010860815353402652,0.01014229840790556,0.010718299713050139,0.010841432520013117,0.01118902188828158,0.011445893299399273,0.01223605880775696,0.010362924141034605,0.010669794415075788,0.0113001339795687
